Channel,Number,Time,Date,Comment,Date_Time,Seal_ID,Seconds.in.File,Channel_clean,Seconds,,,,,,,,,,
*,1541,19:44:29,10/25/2019,WAKE (from sleep),10/25/2019 19:44:29,test12_Wednesday,17946.8,All,17946.8,,,,,,,,,,
17,1538,19:44:52,10/25/2019,Anticipatory HR Increase,10/25/2019 19:44:52,test12_Wednesday,17970,All,17970,,,,,,,,,,
17,1535,19:45:06,10/25/2019,First Breath,10/25/2019 19:45:06,test12_Wednesday,17984,All,17984,,,,,,,,,,
17,1536,19:45:13,10/25/2019,Last Breath,10/25/2019 19:45:13,test12_Wednesday,17991.1,All,17991.1,,,,,,,,,,
17,1537,19:45:22,10/25/2019,APNEA,10/25/2019 19:45:22,test12_Wednesday,18000.2,All,18000.2,,,,,,,,,,
17,579,19:45:32,10/25/2019,Anticipatory HR Increase,10/25/2019 19:45:32,test12_Wednesday,18010,All,18010,,,,,,,,,,
17,581,19:45:46,10/25/2019,First Breath,10/25/2019 19:45:46,test12_Wednesday,18024,All,18024,,,,,,,,,,
*,584,19:48:23,10/25/2019,MVMT (from calm),10/25/2019 19:48:23,test12_Wednesday,18181.2,All,18181.2,,,,,,,,,,
17,582,19:48:38,10/25/2019,Last Breath,10/25/2019 19:48:38,test12_Wednesday,18195.6,All,18195.6,,,,,,,,,,
*,585,19:48:45,10/25/2019,CALM (from motion),10/25/2019 19:48:45,test12_Wednesday,18202.8,All,18202.8,,,,,,,,,,
*,586,19:48:55,10/25/2019,SWS1,10/25/2019 19:48:55,test12_Wednesday,18212.76,All,18212.76,,,,,,,,,,
17,583,19:49:54,10/25/2019,APNEA,10/25/2019 19:49:54,test12_Wednesday,18272,All,18272,,,,,,,,,,
*,587,19:50:21,10/25/2019,SWS2,10/25/2019 19:50:21,test12_Wednesday,18299,All,18299,,,,,,,,,,
*,594,19:56:33,10/25/2019,SWS1,10/25/2019 19:56:33,test12_Wednesday,18671,All,18671,,,,,,,,,,
17,588,19:56:34,10/25/2019,Anticipatory HR Increase,10/25/2019 19:56:34,test12_Wednesday,18672.4,All,18672.4,,,,,,,,,,
17,589,19:56:43,10/25/2019,First Breath,10/25/2019 19:56:43,test12_Wednesday,18680.8,All,18680.8,,,,,,,,,,
*,592,19:57:40,10/25/2019,MVMT (from calm),10/25/2019 19:57:40,test12_Wednesday,18738.4,All,18738.4,,,,,,,,,,
*,593,19:59:36,10/25/2019,CALM (from motion),10/25/2019 19:59:36,test12_Wednesday,18854.4,All,18854.4,,,,,,,,,,
*,1542,20:00:26,10/25/2019,SWS1,10/25/2019 20:00:26,test12_Wednesday,18904.1,All,18904.1,,,,,,,,,,
17,590,20:01:11,10/25/2019,Last Breath,10/25/2019 20:01:11,test12_Wednesday,18949.2,All,18949.2,,,,,,,,,,
17,591,20:01:38,10/25/2019,APNEA,10/25/2019 20:01:38,test12_Wednesday,18975.6,All,18975.6,,,,,,,,,,
*,595,20:02:20,10/25/2019,LS (light sleep),10/25/2019 20:02:20,test12_Wednesday,19018.4,All,19018.4,,,,,,,,,,
*,596,20:05:10,10/25/2019,SWS1,10/25/2019 20:05:10,test12_Wednesday,19187.8,All,19187.8,,,,,,,,,,
*,597,20:07:03,10/25/2019,REM2,10/25/2019 20:07:03,test12_Wednesday,19301,All,19301,,,,,,,,,,
*,601,20:11:24,10/25/2019,WAKE (from sleep),10/25/2019 20:11:24,test12_Wednesday,19562,All,19562,,,,,,,,,,
17,598,20:11:52,10/25/2019,Anticipatory HR Increase,10/25/2019 20:11:52,test12_Wednesday,19590.4,All,19590.4,,,,,,,,,,
17,599,20:12:08,10/25/2019,First Breath,10/25/2019 20:12:08,test12_Wednesday,19605.8,All,19605.8,,,,,,,,,,
*,602,20:12:09,10/25/2019,MVMT (from calm),10/25/2019 20:12:09,test12_Wednesday,19607.2,All,19607.2,,,,,,,,,,
*,603,20:14:42,10/25/2019,CALM (from motion),10/25/2019 20:14:42,test12_Wednesday,19760,All,19760,,,,,,,,,,
*,604,20:15:38,10/25/2019,SWS1,10/25/2019 20:15:38,test12_Wednesday,19816,All,19816,,,,,,,,,,
17,600,20:16:22,10/25/2019,Last Breath,10/25/2019 20:16:22,test12_Wednesday,19860.2,All,19860.2,,,,,,,,,,
17,606,20:16:34,10/25/2019,APNEA,10/25/2019 20:16:34,test12_Wednesday,19872.2,All,19872.2,,,,,,,,,,
*,605,20:17:38,10/25/2019,SWS2,10/25/2019 20:17:38,test12_Wednesday,19936,All,19936,,,,,,,,,,
17,607,20:27:56,10/25/2019,Anticipatory HR Increase,10/25/2019 20:27:56,test12_Wednesday,20554.2,All,20554.2,,,,,,,,,,
17,608,20:28:18,10/25/2019,First Breath,10/25/2019 20:28:18,test12_Wednesday,20576.2,All,20576.2,,,,,,,,,,
*,609,20:29:29,10/25/2019,JOLT (from sleep),10/25/2019 20:29:29,test12_Wednesday,20647.2,All,20647.2,,,,,,,,,,
*,610,20:29:50,10/25/2019,CALM (from motion),10/25/2019 20:29:50,test12_Wednesday,20668,All,20668,,,,,,,,,,
*,611,20:30:48,10/25/2019,MVMT (from calm),10/25/2019 20:30:48,test12_Wednesday,20726.4,All,20726.4,,,,,,,,,,
*,612,20:31:04,10/25/2019,CALM (from motion),10/25/2019 20:31:04,test12_Wednesday,20742.4,All,20742.4,,,,,,,,,,
*,613,20:31:50,10/25/2019,MVMT (from calm),10/25/2019 20:31:50,test12_Wednesday,20788.2,All,20788.2,,,,,,,,,,
*,614,20:32:22,10/25/2019,CALM (from motion),10/25/2019 20:32:22,test12_Wednesday,20820.4,All,20820.4,,,,,,,,,,
*,615,20:33:18,10/25/2019,MVMT (from calm),10/25/2019 20:33:18,test12_Wednesday,20876.2,All,20876.2,,,,,,,,,,
*,616,20:33:35,10/25/2019,CALM (from motion),10/25/2019 20:33:35,test12_Wednesday,20893.4,All,20893.4,,,,,,,,,,
17,617,20:34:28,10/25/2019,Last Breath,10/25/2019 20:34:28,test12_Wednesday,20946.4,All,20946.4,,,,,,,,,,
*,619,20:35:26,10/25/2019,SWS1,10/25/2019 20:35:26,test12_Wednesday,21004.2,All,21004.2,,,,,,,,,,
17,618,20:35:36,10/25/2019,APNEA,10/25/2019 20:35:36,test12_Wednesday,21014.4,All,21014.4,,,,,,,,,,
*,620,20:37:00,10/25/2019,REM1,10/25/2019 20:37:00,test12_Wednesday,21098.2,All,21098.2,,,,,,,,,,
*,621,20:37:47,10/25/2019,REM2,10/25/2019 20:37:47,test12_Wednesday,21145.2,All,21145.2,,,,,,,,,,
*,624,20:44:07,10/25/2019,WAKE (from sleep),10/25/2019 20:44:07,test12_Wednesday,21525.2,All,21525.2,,,,,,,,,,
17,622,20:44:43,10/25/2019,Anticipatory HR Increase,10/25/2019 20:44:43,test12_Wednesday,21560.6,All,21560.6,,,,,,,,,,
*,625,20:44:47,10/25/2019,MVMT (from calm),10/25/2019 20:44:47,test12_Wednesday,21565.4,All,21565.4,,,,,,,,,,
17,623,20:44:50,10/25/2019,First Breath,10/25/2019 20:44:50,test12_Wednesday,21568.2,All,21568.2,,,,,,,,,,
*,626,20:49:20,10/25/2019,CALM (from motion),10/25/2019 20:49:20,test12_Wednesday,21838,All,21838,,,,,,,,,,
17,627,20:49:25,10/25/2019,Last Breath,10/25/2019 20:49:25,test12_Wednesday,21843,All,21843,,,,,,,,,,
17,628,20:49:32,10/25/2019,APNEA,10/25/2019 20:49:32,test12_Wednesday,21849.6,All,21849.6,,,,,,,,,,
*,629,20:49:54,10/25/2019,LS (light sleep),10/25/2019 20:49:54,test12_Wednesday,21872.2,All,21872.2,,,,,,,,,,
*,630,20:50:47,10/25/2019,WAKE (from sleep),10/25/2019 20:50:47,test12_Wednesday,21924.8,All,21924.8,,,,,,,,,,
17,631,20:51:46,10/25/2019,Anticipatory HR Increase,10/25/2019 20:51:46,test12_Wednesday,21983.6,All,21983.6,,,,,,,,,,
*,632,20:51:47,10/25/2019,MVMT (from calm),10/25/2019 20:51:47,test12_Wednesday,21984.8,All,21984.8,,,,,,,,,,
17,633,20:52:15,10/25/2019,First Breath,10/25/2019 20:52:15,test12_Wednesday,22013.2,All,22013.2,,,,,,,,,,
*,635,20:53:04,10/25/2019,CALM (from motion),10/25/2019 20:53:04,test12_Wednesday,22061.6,All,22061.6,,,,,,,,,,
*,636,20:54:18,10/25/2019,MVMT (from calm),10/25/2019 20:54:18,test12_Wednesday,22136.2,All,22136.2,,,,,,,,,,
17,634,20:55:36,10/25/2019,Last Breath,10/25/2019 20:55:36,test12_Wednesday,22214,All,22214,,,,,,,,,,
17,637,20:55:47,10/25/2019,APNEA,10/25/2019 20:55:47,test12_Wednesday,22224.8,All,22224.8,,,,,,,,,,
*,640,20:56:47,10/25/2019,CALM (from motion),10/25/2019 20:56:47,test12_Wednesday,22284.8,All,22284.8,,,,,,,,,,
*,641,20:57:36,10/25/2019,MVMT (from calm),10/25/2019 20:57:36,test12_Wednesday,22333.78,All,22333.78,,,,,,,,,,
17,638,20:58:55,10/25/2019,Anticipatory HR Increase,10/25/2019 20:58:55,test12_Wednesday,22413.2,All,22413.2,,,,,,,,,,
17,639,20:59:08,10/25/2019,First Breath,10/25/2019 20:59:08,test12_Wednesday,22425.6,All,22425.6,,,,,,,,,,
*,643,21:03:24,10/25/2019,CALM (from motion),10/25/2019 21:03:24,test12_Wednesday,22681.6,All,22681.6,,,,,,,,,,
*,645,21:03:40,10/25/2019,LS (light sleep),10/25/2019 21:03:40,test12_Wednesday,22697.85,All,22697.85,,,,,,,,,,
17,642,21:04:16,10/25/2019,Last Breath,10/25/2019 21:04:16,test12_Wednesday,22734,All,22734,,,,,,,,,,
17,644,21:04:22,10/25/2019,APNEA,10/25/2019 21:04:22,test12_Wednesday,22740.3,All,22740.3,,,,,,,,,,
*,647,21:10:52,10/25/2019,WAKE (from sleep),10/25/2019 21:10:52,test12_Wednesday,23129.6,All,23129.6,,,,,,,,,,
17,646,21:11:24,10/25/2019,Anticipatory HR Increase,10/25/2019 21:11:24,test12_Wednesday,23162,All,23162,,,,,,,,,,
17,648,21:11:40,10/25/2019,First Breath,10/25/2019 21:11:40,test12_Wednesday,23177.6,All,23177.6,,,,,,,,,,
17,649,21:14:33,10/25/2019,Last Breath,10/25/2019 21:14:33,test12_Wednesday,23351.2,All,23351.2,,,,,,,,,,
17,650,21:14:46,10/25/2019,APNEA,10/25/2019 21:14:46,test12_Wednesday,23364,All,23364,,,,,,,,,,
*,347,21:15:08,10/25/2019,SWS1,10/25/2019 21:15:08,test12_Wednesday,23386,All,23386,,,,,,,,,,
*,651,21:16:24,10/25/2019,REM1,10/25/2019 21:16:24,test12_Wednesday,23461.6,All,23461.6,,,,,,,,,,
*,652,21:20:23,10/25/2019,REM2,10/25/2019 21:20:23,test12_Wednesday,23700.8,All,23700.8,,,,,,,,,,
*,654,21:25:50,10/25/2019,WAKE (from sleep),10/25/2019 21:25:50,test12_Wednesday,24028,All,24028,,,,,,,,,,
17,653,21:26:30,10/25/2019,Anticipatory HR Increase,10/25/2019 21:26:30,test12_Wednesday,24068.4,All,24068.4,,,,,,,,,,
17,655,21:26:48,10/25/2019,First Breath,10/25/2019 21:26:48,test12_Wednesday,24086.4,All,24086.4,,,,,,,,,,
*,658,21:27:12,10/25/2019,MVMT (from calm),10/25/2019 21:27:12,test12_Wednesday,24109.6,All,24109.6,,,,,,,,,,
*,659,21:27:34,10/25/2019,CALM (from motion),10/25/2019 21:27:34,test12_Wednesday,24132.4,All,24132.4,,,,,,,,,,
*,660,21:30:51,10/25/2019,SWS1,10/25/2019 21:30:51,test12_Wednesday,24328.8,All,24328.8,,,,,,,,,,
17,656,21:31:34,10/25/2019,Last Breath,10/25/2019 21:31:34,test12_Wednesday,24371.6,All,24371.6,,,,,,,,,,
17,657,21:31:49,10/25/2019,APNEA,10/25/2019 21:31:49,test12_Wednesday,24386.8,All,24386.8,,,,,,,,,,
*,661,21:32:03,10/25/2019,SWS2,10/25/2019 21:32:03,test12_Wednesday,24401,All,24401,,,,,,,,,,
*,662,21:41:54,10/25/2019,REM2,10/25/2019 21:41:54,test12_Wednesday,24991.6,All,24991.6,,,,,,,,,,
*,663,21:43:32,10/25/2019,WAKE (from sleep),10/25/2019 21:43:32,test12_Wednesday,25090.4,All,25090.4,,,,,,,,,,
17,664,21:43:57,10/25/2019,Anticipatory HR Increase,10/25/2019 21:43:57,test12_Wednesday,25115.2,All,25115.2,,,,,,,,,,
17,665,21:44:23,10/25/2019,First Breath,10/25/2019 21:44:23,test12_Wednesday,25141.2,All,25141.2,,,,,,,,,,
*,666,21:46:32,10/25/2019,MVMT (from calm),10/25/2019 21:46:32,test12_Wednesday,25270,All,25270,,,,,,,,,,
*,668,21:51:53,10/25/2019,SWS1,10/25/2019 21:51:53,test12_Wednesday,25590.8,All,25590.8,,,,,,,,,,
17,667,21:52:22,10/25/2019,Last Breath,10/25/2019 21:52:22,test12_Wednesday,25620.4,All,25620.4,,,,,,,,,,
*,669,21:52:57,10/25/2019,SWS2,10/25/2019 21:52:57,test12_Wednesday,25655,All,25655,,,,,,,,,,
*,670,21:55:13,10/25/2019,SWS1,10/25/2019 21:55:13,test12_Wednesday,25791,All,25791,,,,,,,,,,
*,671,21:56:06,10/25/2019,REM2,10/25/2019 21:56:06,test12_Wednesday,25843.6,All,25843.6,,,,,,,,,,
*,672,22:01:11,10/25/2019,WAKE (from sleep),10/25/2019 22:01:11,test12_Wednesday,26149.2,All,26149.2,,,,,,,,,,
17,673,22:01:39,10/25/2019,Anticipatory HR Increase,10/25/2019 22:01:39,test12_Wednesday,26177.2,All,26177.2,,,,,,,,,,
17,674,22:01:52,10/25/2019,First Breath,10/25/2019 22:01:52,test12_Wednesday,26189.6,All,26189.6,,,,,,,,,,
*,677,22:02:20,10/25/2019,MVMT (from calm),10/25/2019 22:02:20,test12_Wednesday,26218.4,All,26218.4,,,,,,,,,,
*,678,22:05:51,10/25/2019,CALM (from motion),10/25/2019 22:05:51,test12_Wednesday,26429.2,All,26429.2,,,,,,,,,,
17,675,22:06:16,10/25/2019,Last Breath,10/25/2019 22:06:16,test12_Wednesday,26454,All,26454,,,,,,,,,,
*,679,22:06:57,10/25/2019,LS (light sleep),10/25/2019 22:06:57,test12_Wednesday,26494.8,All,26494.8,,,,,,,,,,
17,676,22:07:19,10/25/2019,APNEA,10/25/2019 22:07:19,test12_Wednesday,26517.2,All,26517.2,,,,,,,,,,
*,680,22:08:31,10/25/2019,SWS1,10/25/2019 22:08:31,test12_Wednesday,26589,All,26589,,,,,,,,,,
*,681,22:09:38,10/25/2019,SWS2,10/25/2019 22:09:38,test12_Wednesday,26656,All,26656,,,,,,,,,,
17,682,22:15:07,10/25/2019,Anticipatory HR Increase,10/25/2019 22:15:07,test12_Wednesday,26985.2,All,26985.2,,,,,,,,,,
17,683,22:15:30,10/25/2019,First Breath,10/25/2019 22:15:30,test12_Wednesday,27008.4,All,27008.4,,,,,,,,,,
*,684,22:17:50,10/25/2019,JOLT (from sleep),10/25/2019 22:17:50,test12_Wednesday,27147.6,All,27147.6,,,,,,,,,,
*,685,22:18:08,10/25/2019,CALM (from motion),10/25/2019 22:18:08,test12_Wednesday,27166.4,All,27166.4,,,,,,,,,,
*,686,22:18:26,10/25/2019,MVMT (from calm),10/25/2019 22:18:26,test12_Wednesday,27184,All,27184,,,,,,,,,,
*,689,22:20:37,10/25/2019,SWS1,10/25/2019 22:20:37,test12_Wednesday,27315.2,All,27315.2,,,,,,,,,,
17,687,22:22:48,10/25/2019,Last Breath,10/25/2019 22:22:48,test12_Wednesday,27445.6,All,27445.6,,,,,,,,,,
17,688,22:24:14,10/25/2019,APNEA,10/25/2019 22:24:14,test12_Wednesday,27532.4,All,27532.4,,,,,,,,,,
*,690,22:25:10,10/25/2019,REM2,10/25/2019 22:25:10,test12_Wednesday,27588,All,27588,,,,,,,,,,
*,691,22:27:16,10/25/2019,REM1,10/25/2019 22:27:16,test12_Wednesday,27714,All,27714,,,,,,,,,,
*,692,22:29:31,10/25/2019,REM2,10/25/2019 22:29:31,test12_Wednesday,27848.8,All,27848.8,,,,,,,,,,
*,695,22:34:10,10/25/2019,WAKE (from sleep),10/25/2019 22:34:10,test12_Wednesday,28128.4,All,28128.4,,,,,,,,,,
17,693,22:34:45,10/25/2019,Anticipatory HR Increase,10/25/2019 22:34:45,test12_Wednesday,28162.8,All,28162.8,,,,,,,,,,
17,694,22:35:06,10/25/2019,First Breath,10/25/2019 22:35:06,test12_Wednesday,28184.4,All,28184.4,,,,,,,,,,
*,698,22:37:13,10/25/2019,MVMT (from calm),10/25/2019 22:37:13,test12_Wednesday,28310.8,All,28310.8,,,,,,,,,,
*,699,22:38:42,10/25/2019,CALM (from motion),10/25/2019 22:38:42,test12_Wednesday,28400,All,28400,,,,,,,,,,
*,700,22:39:20,10/25/2019,SWS1,10/25/2019 22:39:20,test12_Wednesday,28438,All,28438,,,,,,,,,,
17,696,22:40:04,10/25/2019,Last Breath,10/25/2019 22:40:04,test12_Wednesday,28482.4,All,28482.4,,,,,,,,,,
*,701,22:41:20,10/25/2019,SWS2,10/25/2019 22:41:20,test12_Wednesday,28558,All,28558,,,,,,,,,,
17,697,22:41:30,10/25/2019,APNEA,10/25/2019 22:41:30,test12_Wednesday,28568,All,28568,,,,,,,,,,
*,702,22:48:59,10/25/2019,REM2,10/25/2019 22:48:59,test12_Wednesday,29017.2,All,29017.2,,,,,,,,,,
*,703,22:50:13,10/25/2019,WAKE (from sleep),10/25/2019 22:50:13,test12_Wednesday,29091.2,All,29091.2,,,,,,,,,,
17,704,22:51:00,10/25/2019,Anticipatory HR Increase,10/25/2019 22:51:00,test12_Wednesday,29137.6,All,29137.6,,,,,,,,,,
17,705,22:51:21,10/25/2019,First Breath,10/25/2019 22:51:21,test12_Wednesday,29158.8,All,29158.8,,,,,,,,,,
*,706,22:52:06,10/25/2019,MVMT (from calm),10/25/2019 22:52:06,test12_Wednesday,29204.4,All,29204.4,,,,,,,,,,
17,707,23:07:05,10/25/2019,Last Breath,10/25/2019 23:07:05,test12_Wednesday,30102.8,All,30102.8,,,,,,,,,,
17,708,23:07:26,10/25/2019,APNEA,10/25/2019 23:07:26,test12_Wednesday,30124,All,30124,,,,,,,,,,
*,709,23:09:17,10/25/2019,CALM (from motion),10/25/2019 23:09:17,test12_Wednesday,30235.3,All,30235.3,,,,,,,,,,
*,710,23:10:03,10/25/2019,REM2,10/25/2019 23:10:03,test12_Wednesday,30281.2,All,30281.2,,,,,,,,,,
*,711,23:13:32,10/25/2019,MVMT (from calm),10/25/2019 23:13:32,test12_Wednesday,30489.8,All,30489.8,,,,,,,,,,
17,712,23:13:34,10/25/2019,Anticipatory HR Increase,10/25/2019 23:13:34,test12_Wednesday,30492.4,All,30492.4,,,,,,,,,,
17,713,23:13:45,10/25/2019,First Breath,10/25/2019 23:13:45,test12_Wednesday,30502.8,All,30502.8,,,,,,,,,,
*,716,23:23:24,10/25/2019,CALM (from motion),10/25/2019 23:23:24,test12_Wednesday,31081.8,All,31081.8,,,,,,,,,,
17,714,23:23:49,10/25/2019,Last Breath,10/25/2019 23:23:49,test12_Wednesday,31107.2,All,31107.2,,,,,,,,,,
17,715,23:24:09,10/25/2019,APNEA,10/25/2019 23:24:09,test12_Wednesday,31127,All,31127,,,,,,,,,,
*,717,23:24:32,10/25/2019,SWS1,10/25/2019 23:24:32,test12_Wednesday,31150,All,31150,,,,,,,,,,
*,718,23:25:40,10/25/2019,SWS2,10/25/2019 23:25:40,test12_Wednesday,31218,All,31218,,,,,,,,,,
*,719,23:28:41,10/25/2019,SWS1,10/25/2019 23:28:41,test12_Wednesday,31399,All,31399,,,,,,,,,,
*,720,23:29:16,10/25/2019,REM2,10/25/2019 23:29:16,test12_Wednesday,31434,All,31434,,,,,,,,,,
*,721,23:33:38,10/25/2019,WAKE (from sleep),10/25/2019 23:33:38,test12_Wednesday,31696.2,All,31696.2,,,,,,,,,,
17,722,23:33:55,10/25/2019,Anticipatory HR Increase,10/25/2019 23:33:55,test12_Wednesday,31713,All,31713,,,,,,,,,,
17,723,23:34:07,10/25/2019,First Breath,10/25/2019 23:34:07,test12_Wednesday,31725,All,31725,,,,,,,,,,
*,725,23:35:24,10/25/2019,MVMT (from calm),10/25/2019 23:35:24,test12_Wednesday,31801.8,All,31801.8,,,,,,,,,,
*,726,23:35:41,10/25/2019,CALM (from motion),10/25/2019 23:35:41,test12_Wednesday,31819.2,All,31819.2,,,,,,,,,,
*,727,23:37:27,10/25/2019,SWS1,10/25/2019 23:37:27,test12_Wednesday,31925.2,All,31925.2,,,,,,,,,,
17,724,23:38:50,10/25/2019,Last Breath,10/25/2019 23:38:50,test12_Wednesday,32007.8,All,32007.8,,,,,,,,,,
*,26,23:41:26,10/25/2019,SWS2,10/25/2019 23:41:26,test12_Wednesday,32163.8,All,32163.8,,,,,,,,,,
*,728,23:48:39,10/25/2019,WAKE (from sleep),10/25/2019 23:48:39,test12_Wednesday,32596.8,All,32596.8,,,,,,,,,,
17,729,23:49:49,10/25/2019,Anticipatory HR Increase,10/25/2019 23:49:49,test12_Wednesday,32667.2,All,32667.2,,,,,,,,,,
*,731,23:50:07,10/25/2019,SWS1,10/25/2019 23:50:07,test12_Wednesday,32685.4,All,32685.4,,,,,,,,,,
17,730,23:50:12,10/25/2019,First Breath,10/25/2019 23:50:12,test12_Wednesday,32690.4,All,32690.4,,,,,,,,,,
*,734,23:54:41,10/25/2019,JOLT (from sleep),10/25/2019 23:54:41,test12_Wednesday,32959,All,32959,,,,,,,,,,
*,733,23:55:19,10/25/2019,SWS1,10/25/2019 23:55:19,test12_Wednesday,32996.8,All,32996.8,,,,,,,,,,
*,735,23:56:51,10/25/2019,SWS2,10/25/2019 23:56:51,test12_Wednesday,33089,All,33089,,,,,,,,,,
*,736,23:59:21,10/25/2019,REM2,10/25/2019 23:59:21,test12_Wednesday,33239,All,33239,,,,,,,,,,
*,756,00:00:48,10/26/2019,WAKE (from sleep),10/26/2019 00:00:48,test12_Wednesday,33326.4,All,33326.4,,,,,,,,,,
17,739,00:04:02,10/26/2019,Anticipatory HR Increase,10/26/2019 00:04:02,test12_Wednesday,33520,All,33520,,,,,,,,,,
*,743,00:04:18,10/26/2019,SWS1,10/26/2019 00:04:18,test12_Wednesday,33535.8,All,33535.8,,,,,,,,,,
17,740,00:04:21,10/26/2019,First Breath,10/26/2019 00:04:21,test12_Wednesday,33539,All,33539,,,,,,,,,,
*,744,00:07:05,10/26/2019,SWS2,10/26/2019 00:07:05,test12_Wednesday,33703,All,33703,,,,,,,,,,
17,741,00:08:00,10/26/2019,Last Breath,10/26/2019 00:08:00,test12_Wednesday,33757.8,All,33757.8,,,,,,,,,,
17,742,00:08:24,10/26/2019,APNEA,10/26/2019 00:08:24,test12_Wednesday,33782.4,All,33782.4,,,,,,,,,,
17,745,00:15:27,10/26/2019,Anticipatory HR Increase,10/26/2019 00:15:27,test12_Wednesday,34205.4,All,34205.4,,,,,,,,,,
17,746,00:15:41,10/26/2019,First Breath,10/26/2019 00:15:41,test12_Wednesday,34218.8,All,34218.8,,,,,,,,,,
*,747,00:15:48,10/26/2019,SWS1,10/26/2019 00:15:48,test12_Wednesday,34226,All,34226,,,,,,,,,,
*,748,00:16:27,10/26/2019,SWS2,10/26/2019 00:16:27,test12_Wednesday,34265,All,34265,,,,,,,,,,
*,749,00:18:50,10/26/2019,JOLT (from sleep),10/26/2019 00:18:50,test12_Wednesday,34408,All,34408,,,,,,,,,,
*,752,00:20:15,10/26/2019,CALM (from motion),10/26/2019 00:20:15,test12_Wednesday,34493.4,All,34493.4,,,,,,,,,,
*,753,00:22:43,10/26/2019,SWS1,10/26/2019 00:22:43,test12_Wednesday,34640.6,All,34640.6,,,,,,,,,,
17,750,00:22:51,10/26/2019,Last Breath,10/26/2019 00:22:51,test12_Wednesday,34649.2,All,34649.2,,,,,,,,,,
*,754,00:24:01,10/26/2019,REM1,10/26/2019 00:24:01,test12_Wednesday,34718.8,All,34718.8,,,,,,,,,,
17,751,00:24:06,10/26/2019,APNEA,10/26/2019 00:24:06,test12_Wednesday,34723.8,All,34723.8,,,,,,,,,,
*,755,00:26:52,10/26/2019,WAKE (from sleep),10/26/2019 00:26:52,test12_Wednesday,34889.6,All,34889.6,,,,,,,,,,
*,757,00:27:56,10/26/2019,MVMT (from calm),10/26/2019 00:27:56,test12_Wednesday,34954,All,34954,,,,,,,,,,
*,758,00:28:06,10/26/2019,CALM (from motion),10/26/2019 00:28:06,test12_Wednesday,34963.6,All,34963.6,,,,,,,,,,
17,761,00:28:51,10/26/2019,Anticipatory HR Increase,10/26/2019 00:28:51,test12_Wednesday,35008.6,All,35008.6,,,,,,,,,,
*,759,00:29:13,10/26/2019,MVMT (from calm),10/26/2019 00:29:13,test12_Wednesday,35031,All,35031,,,,,,,,,,
17,760,00:29:22,10/26/2019,First Breath,10/26/2019 00:29:22,test12_Wednesday,35040.3,All,35040.3,,,,,,,,,,
*,762,00:30:19,10/26/2019,CALM (from motion),10/26/2019 00:30:19,test12_Wednesday,35097.3,All,35097.3,,,,,,,,,,
*,763,00:30:47,10/26/2019,SWS1,10/26/2019 00:30:47,test12_Wednesday,35125,All,35125,,,,,,,,,,
*,764,00:34:44,10/26/2019,SWS2,10/26/2019 00:34:44,test12_Wednesday,35362.4,All,35362.4,,,,,,,,,,
*,765,00:35:27,10/26/2019,SWS1,10/26/2019 00:35:27,test12_Wednesday,35405.2,All,35405.2,,,,,,,,,,
*,766,00:36:30,10/26/2019,REM2,10/26/2019 00:36:30,test12_Wednesday,35468.2,All,35468.2,,,,,,,,,,
*,767,00:36:45,10/26/2019,JOLT (from sleep),10/26/2019 00:36:45,test12_Wednesday,35482.6,All,35482.6,,,,,,,,,,
*,768,00:36:49,10/26/2019,REM2,10/26/2019 00:36:49,test12_Wednesday,35487.4,All,35487.4,,,,,,,,,,
*,769,00:37:23,10/26/2019,JOLT (from sleep),10/26/2019 00:37:23,test12_Wednesday,35520.8,All,35520.8,,,,,,,,,,
*,770,00:37:29,10/26/2019,REM2,10/26/2019 00:37:29,test12_Wednesday,35527.2,All,35527.2,,,,,,,,,,
*,771,00:38:12,10/26/2019,REM1,10/26/2019 00:38:12,test12_Wednesday,35570.4,All,35570.4,,,,,,,,,,
*,772,00:39:07,10/26/2019,WAKE (from sleep),10/26/2019 00:39:07,test12_Wednesday,35624.6,All,35624.6,,,,,,,,,,
17,773,00:40:54,10/26/2019,Anticipatory HR Increase,10/26/2019 00:40:54,test12_Wednesday,35731.6,All,35731.6,,,,,,,,,,
17,774,00:41:05,10/26/2019,First Breath,10/26/2019 00:41:05,test12_Wednesday,35743.4,All,35743.4,,,,,,,,,,
*,777,00:41:26,10/26/2019,MVMT (from calm),10/26/2019 00:41:26,test12_Wednesday,35763.6,All,35763.6,,,,,,,,,,
*,778,00:41:37,10/26/2019,CALM (from motion),10/26/2019 00:41:37,test12_Wednesday,35775.3,All,35775.3,,,,,,,,,,
*,779,00:42:46,10/26/2019,SWS1,10/26/2019 00:42:46,test12_Wednesday,35844,All,35844,,,,,,,,,,
17,775,00:45:49,10/26/2019,Last Breath,10/26/2019 00:45:49,test12_Wednesday,36027,All,36027,,,,,,,,,,
17,776,00:46:26,10/26/2019,APNEA,10/26/2019 00:46:26,test12_Wednesday,36064,All,36064,,,,,,,,,,
*,39,00:47:38,10/26/2019,SWS2,10/26/2019 00:47:38,test12_Wednesday,36136,All,36136,,,,,,,,,,
*,780,00:49:23,10/26/2019,REM2,10/26/2019 00:49:23,test12_Wednesday,36240.8,All,36240.8,,,,,,,,,,
*,783,00:51:50,10/26/2019,WAKE (from sleep),10/26/2019 00:51:50,test12_Wednesday,36387.6,All,36387.6,,,,,,,,,,
